	Sentence	Argument
10312	 Επομένως , το ηλεκτρονικό ταχυδρομείο θα είναι ένα καλό εργαλείο για να με βοηθήσει να μιλήσω .	1
10313	 Θα διαβάσει απλώς το e-mail μου αντί να ακούσει τη φωνή μου που μπορεί να την ενοχλήσει .	1
10314	 Δεν χρειάζεται να ανησυχώ για οποιοδήποτε άλλο πράγμα μπορεί να κάνει τη γνώμη μου να γίνει πειστική .	0
10315	 Τελευταίο αλλά όχι λιγότερο σημαντικό , κάθε επικοινωνία χρειάζεται ευχέρεια , ώστε οι άνθρωποι να μπορούν να κατανοούν ο ένας τον άλλον ακριβώς και να το θυμούνται για μεγάλο χρονικό διάστημα .	1
10316	 Το φωνητικό μήνυμα ηλεκτρονικού ταχυδρομείου ή οι συνομιλίες πρόσωπο με πρόσωπο κάνουν μερικές φορές τους εφεδρικούς ανθρώπους να αισθάνονται ότι δεν είναι πολύ σίγουροι .	1
10317	 Για παράδειγμα , όταν αντιμετωπίζω τους γονείς μου , δεν μπορώ να μιλήσω κάθε ιδέα και να εκφράσω διαδοχικά .	1
10318	 Μπορεί να με σταματήσουν , να μιλήσουν κάτι εναντίον του και αυτό με κάνει να ξεχάσω τι θέλω να πω .	1
10319	 Όλοι μπορούν να αντιμετωπίσουν αυτό το πρόβλημα μία φορά σε οποιαδήποτε συνομιλία .	0
10320	 Το ηλεκτρονικό ταχυδρομείο με βοηθά να τακτοποιήσω τέλεια την ιδέα μου και να την κάνω πειστική .	1
10321	 Συνολικά , για να συγκρίνω με όλους τους τρόπους επικοινωνίας , πιστεύω πραγματικά ότι το ηλεκτρονικό ταχυδρομείο είναι ο καλύτερος τρόπος για να χρησιμοποιούν οι μεγάλοι άνθρωποι .	0
10322	 Η ευκολία του εξοικονομεί χρόνο .	0
10323	 Επιπλέον , η ειλικρίνεια είναι απαραίτητη για κάθε συνομιλία και επίσης η ευχέρεια δεν μπορεί να λείπει για μια πειστική έκφραση . Η τηλεόραση έχει περισσότερο κακό παρά καλό σε σχέση με τους δεσμούς με την οικογένεια και τους φίλους .	0
10324	 Υπάρχουν πολλά ενδιαφέροντα προγράμματα στην τηλεόραση τα οποία ο καθένας μπορεί να απολαύσει με μικρό κόστος .	0
10325	 Σε σύγκριση με άλλα χόμπι όπως το να πηγαίνετε στο θέατρο ή να πηγαίνετε σε αθλητικό στάδιο , είναι ένα πολύ οικονομικό χόμπι που δίνει στον θεατή ήσυχη μερικές έμμεσες εμπειρίες .	0
10326	 Ωστόσο , από την άποψή μου , η τηλεόραση έχει περισσότερο κακό παρά καλό γιατί έχει κάνει τους ανθρώπους να μην συζητούν μεταξύ τους .	1
10327	 Κατ & # 39 ; αρχάς , οι τηλεοπτικές εκπομπές κάνουν τους ανθρώπους να ξεχνούν τι είναι πραγματικά σημαντικό .	1
10328	 Κάποιος που έχει τα αγαπημένα του προγράμματα τείνει να τους υποφέρει όταν είναι στον αέρα .	1
10329	 Έτσι , δεν μπορούν να κλείσουν ραντεβού ή να πάνε έξω με την οικογένεια ή τους φίλους τους εκείνη τη στιγμή , καθώς πιστεύουν ότι τα προγράμματα είναι τόσο σημαντικά για τη ζωή τους .	1
10330	 Ένας από τους φίλους μου , για παράδειγμα , ακύρωσε ένα ραντεβού για να παίξει μπάσκετ για να παρακολουθήσει την αγαπημένη τηλεοπτική εκπομπή & quot ; Infinete Challenges & quot ; .	1
10331	 Αυτό δεν αφορά μόνο το μπάσκετ , αλλά και τη φιλία μας , η οποία εξαρτάται από το πόσο συχνά συναντάμε και έχουμε την ευκαιρία να μιλήσουμε μεταξύ μας .	1
10332	 Δηλαδή , βλέποντας τηλεόραση μόνη στο σπίτι , ο φίλος μου έχασε την ευκαιρία να αυξήσει τη συνοχή μεταξύ μας .	1
10333	 Επιπλέον , ακόμη και όταν οι άνθρωποι παρακολουθούν μαζί τηλεόραση , δεν υπάρχει πιθανότητα να συνομιλήσουν μπροστά στην τηλεόραση .	1
10334	 Η κοινή παρακολούθηση τηλεοπτικού προγράμματος δεν διαφέρει από την παρακολούθηση του ίδιου προγράμματος μόνο .	1
10335	 Επομένως , δεν είναι καλό για αυτούς να παρακολουθούν τηλεόραση εάν θέλουν να βελτιώσουν την αίσθηση της εγγύτητάς τους .	1
10336	 Για να διευκρινίσω την άποψή μου , αναφέρεται ότι οι περισσότεροι άνθρωποι δεν συνομιλούν με την οικογένειά τους όταν παρακολουθούν τηλεόραση μαζί .	1
10337	 Είναι φυσικό να συμπεριφέρονται με αυτόν τον τρόπο επειδή οι τηλεοπτικές εκπομπές δεν απαιτούν καμία συμμετοχή .	1
10338	 Συμπερασματικά , πιστεύω ακράδαντα ότι είναι επιζήμιο για την επικοινωνία μεταξύ των μελών της ομάδας , της οικογένειας ή των φίλων ή οτιδήποτε άλλο , να καθίσετε μπροστά στην τηλεόραση και να κοιτάζετε μπροστά .	1
